date,country,network,market_volume
2021-04-21,DE,Facebook,33102.0
2021-04-22,DE,Facebook,38696.0
2021-04-23,DE,Facebook,42235.0
2021-04-24,DE,Facebook,37507.0
2021-04-25,DE,Facebook,44549.0
2021-04-26,DE,Facebook,39097.0
2021-04-27,DE,Facebook,38996.0
2021-04-28,DE,Facebook,37945.0
2021-04-29,DE,Facebook,17437.0
2021-04-30,DE,Facebook,39132.0
2021-05-01,DE,Facebook,30300.0
2021-05-02,DE,Facebook,29790.0
2021-05-03,DE,Facebook,27550.0
2021-05-04,DE,Facebook,25086.0
2021-05-05,DE,Facebook,32236.0
2021-05-06,DE,Facebook,23340.0
2021-05-07,DE,Facebook,18233.0
2021-05-08,DE,Facebook,17867.0
2021-05-09,DE,Facebook,12828.0
2021-05-10,DE,Facebook,13211.0
2021-05-11,DE,Facebook,13441.0
2021-05-12,DE,Facebook,7704.0
2021-05-13,DE,Facebook,18086.0
2021-05-14,DE,Facebook,11352.0
2021-05-15,DE,Facebook,18631.0
2021-05-16,DE,Facebook,12861.0
2021-05-17,DE,Facebook,10466.0
2021-05-18,DE,Facebook,12188.0
2021-05-19,DE,Facebook,12770.0
2021-05-20,DE,Facebook,8736.0
2021-05-21,DE,Facebook,11723.0
2021-05-22,DE,Facebook,14073.0
2021-05-23,DE,Facebook,12391.0
2021-05-24,DE,Facebook,19200.0
2021-05-25,DE,Facebook,14161.0
2021-05-26,DE,Facebook,12154.0
2021-05-27,DE,Facebook,12480.0
2021-05-28,DE,Facebook,10810.0
2021-05-29,DE,Facebook,17419.0
2021-05-30,DE,Facebook,16284.0
2021-05-31,DE,Facebook,13029.0
2021-06-01,DE,Facebook,8685.0
2021-06-02,DE,Facebook,10221.0
2021-06-03,DE,Facebook,19379.0
2021-06-04,DE,Facebook,16484.0
2021-06-05,DE,Facebook,10927.0
2021-06-06,DE,Facebook,8302.0
2021-06-07,DE,Facebook,3831.0
2021-06-08,DE,Facebook,4965.0
2021-06-09,DE,Facebook,5191.0
2021-06-10,DE,Facebook,4693.0
2021-06-11,DE,Facebook,4433.0
2021-06-12,DE,Facebook,9686.0
2021-06-13,DE,Facebook,5504.0
2021-06-14,DE,Facebook,3900.0
2021-06-15,DE,Facebook,3998.0
2021-06-16,DE,Facebook,3438.0
2021-06-17,DE,Facebook,4524.0
2021-06-18,DE,Facebook,6455.0
2021-06-20,DE,Facebook,4059.0
2021-07-19,DE,Facebook,3524.0
2021-07-24,DE,Facebook,3684.0
2021-07-25,DE,Facebook,4786.0
2021-07-26,DE,Facebook,4429.0
2021-07-27,DE,Facebook,4511.0
2021-07-28,DE,Facebook,3657.0
